Day,Hour,RingerMode,RingerModeChangedMin,Charging,ChargingChangedMin,ScreenOn,ScreenChangedMin,Proximity,Pitch,MaxAcc,CalledHowManyTimes,TimeSinceLastCall,LastCallPicked,Picked
3,10,Normal,41.12,0,41.12,0,2.87,1,0,6.136695,1,1111.65,1,Picked
3,11,Normal,15.87,0,15.87,0,4.67,1,0,0.002428,1,26.07,1,Picked
3,12,Normal,75.45,0,75.45,0,3.67,1,-167,0.074428,13,53.33,1,Baseline
3,13,Normal,186.92,0,186.92,1,0.03,1,-1,4.622323,14,53.35,1,Picked
3,14,Normal,44.23,0,44.23,0,0.15,0,-57,0.007588,10,55.18,1,Picked
2,13,Normal,174.55,0,174.55,0,4.03,0,64,0.01296,1,184.38,1,Baseline
2,18,Normal,16.85,0,16.85,1,0.08,0,-27,0.013893,1,27.77,1,Baseline
3,11,Normal,243.55,0,240.7,0,0.27,0,-32,0.099524,1,11.23,1,Picked
4,12,Normal,9.63,0,9.63,0,0.18,1,9,0.073488,1,9.9,1,Picked
4,13,Normal,23.08,0,23.08,0,0.15,0,-20,0.091577,2,1.35,1,Picked
5,11,Normal,70.72,0,70.72,0,0.33,0,179,3.606497,1,104.28,1,Baseline
5,16,Silent,62.97,0,62.97,0,3.9,0,13,0.008056,5,92.98,0,Baseline
5,17,Normal,41.62,0,41.62,0,2.25,0,12,5.513108,6,75.83,0,Picked
5,19,Normal,124.38,0,124.38,0,0.4,0,-178,0.014508,22,82.77,1,Picked
1,20,Silent,83.18,0,83.18,0,7.58,0,-52,0.182288,25,1271.33,1,Picked
2,12,Silent,110.8,0,110.8,0,0.45,0,-13,0.070409,4,867.38,0,Picked
2,12,Silent,8.55,0,8.55,0,0.08,0,-43,0.17981,1,26.1,1,Picked
2,16,Normal,102.67,0,102.67,0,0.68,0,0,0.000603,7,2.4,1,Picked
2,17,Normal,50.03,0,50.03,0,23.48,1,1,0.002558,2,61.35,1,Baseline
3,11,Silent,45.3,0,45.3,0,2.03,0,-27,1.402674,3,5.85,0,Picked
3,12,Silent,59.15,0,59.15,0,4.43,0,66,0.231035,1,13.85,1,Baseline
3,12,Silent,62.12,0,62.12,0,7.4,0,67,0.036568,4,2.97,0,Baseline
3,18,Silent,15.65,0,15.65,0,0.33,1,-163,0.003907,9,143.83,0,Picked
3,20,Normal,21.58,0,102.63,0,2.78,0,-46,0.103486,1,86.98,1,Picked
0,15,Normal,27.53,0,27.53,1,0.77,1,-1,7.055923,28,42.28,1,Picked
1,9,Normal,189.98,0,224.77,0,0.3,1,0,3.574874,9,50.28,1,Baseline
1,16,Normal,64.63,0,64.63,0,1.13,0,-179,0.269643,3,97.52,0,Picked
2,11,Normal,102.43,0,102.43,0,3.22,1,0,4.005569,7,1115.78,1,Picked
2,13,Normal,157.97,0,157.97,0,0.25,1,0,9.148737,4,35.95,1,Baseline
2,15,Normal,83.1,0,83.1,1,0.28,1,,0.193457,16,25.72,1,Picked
2,18,Normal,102.37,0,102.37,0,1.9,1,17,0.017159,30,65.13,1,Picked
3,12,Normal,0.78,0,0.78,0,0.12,0,-13,0.838908,3,125.78,1,Picked
3,13,Normal,75.22,0,75.22,0,2.23,0,-116,3.772997,1,44.02,1,Picked
3,13,Normal,9.13,0,9.13,0,0.9,0,12,0.00148,1,11.57,1,Picked
3,15,Normal,77.28,0,77.28,0,0.28,1,-95,3.707727,1,24.67,1,Picked
3,15,Normal,108.85,0,108.85,0,2.42,1,128,3.323446,3,1.22,0,Baseline
3,15,Normal,128.98,0,128.98,0,0.32,0,3,3.203645,1,20.13,0,Baseline
3,16,Normal,2.8,0,2.8,0,0.33,0,-31,0.037784,1,0.7,0,Baseline
3,16,Normal,21.95,0,21.95,0,1.33,0,-23,0.080007,4,19.15,0,Picked
3,19,Normal,0.88,0,0.88,0,0.28,0,-42,0.228295,1,94.83,1,Picked
4,15,Normal,79.23,0,79.23,0,1.43,0,-33,0.166147,1,17.8,0,Picked
4,20,Normal,41.17,0,41.17,0,0.58,0,-28,0.020023,33,63.45,1,Picked
4,21,Silent,0.62,1,0.72,0,0.53,1,177,0.01897,1,7.43,1,Baseline
5,16,Normal,69.03,0,69.03,0,0.52,0,179,7.299917,2,70.95,0,Picked
5,17,Normal,9.33,0,9.33,0,0.7,0,-66,0.015204,3,27.55,0,Picked
5,19,Normal,39.75,0,39.75,0,2.07,1,0,0.543643,11,9.75,1,Picked
5,20,Normal,150.12,0,150.12,0,0.8,1,1,3.939463,2,110.37,1,Picked
5,23,Normal,19.55,0,19.55,0,0.17,0,-39,0.295285,11,165.27,1,Picked
6,14,Normal,51.13,0,51.13,0,0.1,0,-46,0.054472,12,99.88,1,Picked
0,10,Normal,28.78,0,28.78,0,0.05,1,-91,5.869807,1,1197.48,1,Picked
0,12,Normal,130.27,0,130.27,0,93.17,0,-99,0.01731,3,33.35,0,Baseline
0,12,Normal,146.93,0,146.93,0,0.72,1,-99,5.24779,13,16.67,0,Picked
0,14,Normal,238.08,0,238.08,0,0.8,1,0,5.172634,34,61.15,1,Picked
0,14,Normal,10.37,0,10.37,0,8.07,1,-105,0.45901,35,13.27,1,Baseline
0,15,Normal,70.57,0,70.57,0,2.05,1,0,4.920942,2,60.2,0,Picked
0,16,Normal,5.8,0,5.8,0,0.1,1,0,4.899919,4,64.95,1,Baseline
0,20,Normal,27.9,0,27.9,0,17.1,1,0,0.025251,1,30.85,1,Baseline
0,20,Silent,20.85,0,20.85,0,0.43,0,-57,0.007813,3,26.52,0,Picked
0,20,Silent,31.67,0,31.67,0,6.12,0,123,3.151989,6,10.82,1,Baseline
1,9,Vibrate,81.5,0,81.5,0,46.37,1,-1,0.004506,1,756.15,0,Baseline
2,21,Normal,19.18,0,19.18,0,0.37,1,-85,3.767121,14,376.03,1,Picked
2,22,Normal,53.12,0,53.12,1,0.05,0,-7,0.01283,37,33.93,1,Picked
3,10,Normal,26.33,0,26.33,1,0.07,0,-33,0.025647,1,706.73,1,Picked
3,16,Normal,64.05,0,64.05,0,0.05,0,-16,0.032151,2,112.3,0,Picked
4,10,Normal,41.85,0,41.85,0,0.05,0,-17,0.471963,2,850.65,0,Picked
4,10,Normal,42.32,0,42.32,1,0.03,0,-30,0.018532,3,0.47,1,Picked
4,14,Normal,48.93,0,9.47,0,0.25,0,-45,0.046004,2,236.5,1,Picked
5,13,Normal,32.12,0,32.12,0,2.72,0,-170,5.559125,2,116.27,1,Picked
5,16,Normal,122.95,0,122.95,0,10.37,0,-67,0.000937,18,127.88,0,Baseline
6,16,Silent,632.62,0,632.62,0,233.68,1,0,0.000792,21,14.37,0,Baseline
6,16,Silent,654.02,0,654.02,0,255.08,1,0,0.00221,22,21.4,0,Baseline
0,18,Normal,7.85,0,7.85,0,1.3,1,-177,0.002794,5,29.57,0,Baseline
1,14,Normal,2.43,0,2.43,0,0.75,1,-6,3.562886,3,53.9,1,Picked
1,15,Normal,5.87,0,5.87,0,0.4,1,-25,3.282364,45,75.17,1,Baseline
1,18,Normal,40.9,0,40.9,1,2.02,0,-15,0.05798,15,72.23,1,Baseline
2,13,Silent,50.92,0,2.27,0,0.63,0,-31,1.085856,1,49.05,0,Picked
2,14,Silent,89.42,0,19.05,1,0.07,0,-38,0.111236,2,38.5,1,Picked
2,15,Normal,60.55,0,60.55,0,1.17,1,137,0.100018,1,94.42,1,Picked
3,10,Normal,2.48,0,2.48,0,2.28,1,-179,0.028508,2,1087.17,1,Picked
3,11,Normal,76.92,0,76.92,0,1.25,1,14,0.07553,22,6.15,0,Picked
3,18,Normal,55.08,0,55.08,0,1.55,0,-37,0.068153,16,196.2,1,Picked
3,20,Normal,7.05,0,25.02,1,0.03,0,151,5.36697,5,26.87,1,Picked
4,10,Normal,33.53,0,37.18,0,0.55,1,-176,0.000786,1,13.42,1,Picked
4,10,Normal,35.82,0,39.47,1,0.03,1,-176,0.000786,4,2.28,1,Picked
6,16,Normal,16.18,0,16.18,0,0.32,1,-38,5.763265,4,1409.37,0,Picked
6,17,Normal,88.4,0,88.4,0,20.28,0,-99,0.006239,25,34.45,0,Baseline
0,18,Normal,3.83,0,3.83,1,0.07,0,-40,0.007661,23,54.15,1,Picked
1,21,Normal,49.72,0,49.72,0,2.35,0,-120,3.434395,47,329.68,1,Picked
2,10,Normal,115.7,0,115.7,0,2.92,1,0,0.140507,18,785.03,1,Picked
2,10,Normal,1.35,0,1.35,0,0.2,1,179,3.806463,24,5.08,1,Picked
2,13,Normal,81.47,0,81.47,1,0.5,0,-22,0.008775,1,46.97,1,Baseline
3,14,Normal,45.63,0,45.63,0,0.62,1,179,0.001996,2,168.77,1,Picked
3,17,Silent,125.47,0,146.38,0,0.58,1,-8,4.022819,11,26.68,0,Baseline
3,18,Normal,13.37,0,13.37,0,1.08,1,-80,9.366412,12,28.43,1,Picked
3,19,Silent,1.97,1,2.23,0,1.75,1,-179,0.005686,26,7.57,1,Baseline
4,11,Normal,25.62,0,207.08,0,0.17,1,-161,4.016103,2,11.52,0,Picked
4,17,Normal,56.58,0,56.58,0,0.52,1,-52,4.649488,23,2.1,1,Picked
4,19,Normal,94.73,0,94.73,0,38.08,0,28,0.10879,27,147.22,1,Baseline
4,21,Normal,4.57,0,4.57,0,1.28,1,-142,0.050313,48,115.27,0,Picked
5,10,Silent,102.1,0,102.1,0,0.22,1,-38,0.022967,14,0.28,1,Picked
5,10,Silent,106.45,0,106.45,1,0.03,0,146,3.36288,2,4.35,1,Picked
6,10,Silent,105.4,0,105.4,0,105.4,0,-164,0.017803,7,6.78,0,Baseline
6,15,Silent,55.65,0,55.65,0,2.07,1,-22,0.047844,4,63.58,0,Baseline
6,16,Silent,115.52,0,115.52,0,16.35,1,2,0.023428,1,59.87,0,Baseline
6,18,Normal,3.07,0,3.07,1,0.03,0,-42,4.683569,24,65.03,1,Baseline
6,20,Normal,38.87,0,38.87,0,0.35,0,-50,0.062633,16,81.95,0,Picked
0,9,Silent,110.88,0,78.2,1,0.4,0,-31,0.023482,1,735.87,0,Baseline
0,11,Silent,42.78,0,42.78,0,32.27,1,0,0.003869,5,137.98,0,Baseline
0,12,Silent,15.57,0,15.57,0,5.5,0,-166,3.377122,51,21.35,0,Baseline
0,12,Silent,19.72,0,19.72,0,0.63,0,167,4.717842,52,4.15,0,Picked
0,13,Normal,1.92,0,1.92,0,0.77,0,-17,0.029488,53,54.53,1,Baseline
0,16,Normal,93.93,0,93.93,0,1.97,0,-179,0.016838,1,44.48,0,Picked
0,22,Normal,0.93,0,4.4,0,0.08,0,-29,0.024056,56,24.05,1,Picked
1,10,Normal,39.8,0,39.8,0,0.38,0,-97,4.493603,1,172.73,1,Picked
1,11,Normal,47.95,0,47.95,0,1.63,0,0,5.100883,1,72.3,1,Picked
1,14,Normal,21.73,0,21.73,0,4.72,0,-37,0.151151,3,133.07,0,Picked
1,16,Normal,90.58,0,90.58,0,0.32,0,-36,0.056443,2,21.3,1,Picked
1,16,Normal,9.73,0,9.73,0,0.12,1,0,5.737905,7,0.67,0,Baseline
3,15,Normal,90.47,0,90.47,0,2.27,0,0,3.681392,2,17.68,0,Picked
4,8,Normal,72.43,0,72.43,0,0.17,1,0,3.239232,58,860.98,1,Picked
4,11,Normal,100.97,0,100.97,0,1.38,0,-39,0.077475,6,67,1,Picked
4,11,Normal,114.93,0,114.93,1,0.05,1,179,0.006344,11,13.97,1,Picked
4,11,Normal,116.73,0,116.73,0,0.72,0,-48,0.3892,12,1.8,1,Picked
4,17,Normal,111.28,0,111.28,0,1.1,0,133,3.067415,1,62.95,1,Picked
4,17,Normal,29.13,0,29.13,0,1.12,0,17,0.053737,9,1.65,1,Picked
4,18,Normal,10,0,10,0,0.13,1,-76,4.59224,10,16.32,1,Picked
1,11,Normal,49.08,0,49.08,1,0.25,0,-154,10.220715,1,14.67,1,Baseline
1,13,Normal,28.23,0,28.23,1,0.3,0,-5,0.001537,2,32.98,1,Baseline
1,16,Normal,49.52,1,21.85,1,17.03,0,0,0.035905,1,187.92,0,Baseline
2,11,Normal,52.4,0,52.4,1,0.22,0,-2,0.000766,2,26.25,1,Baseline
2,12,Normal,156.32,0,156.32,0,5.68,0,55,3.289211,1,19.63,1,Picked
2,13,Normal,203.48,0,203.48,0,3.27,0,-2,1.049414,4,47.17,1,Picked
2,20,Normal,224.3,0,224.3,0,5.63,0,-5,5.250727,2,189.77,0,Picked
2,20,Normal,254.38,0,254.38,1,0.12,0,-32,0.017771,3,30.08,1,Baseline
3,8,Normal,93.78,0,93.78,1,0.03,0,-2,5.53058,2,707.13,0,Picked
3,9,Normal,151.55,0,151.55,0,0.05,0,-53,0.129972,1,57.77,1,Picked
3,11,Normal,57.73,0,57.73,1,0.52,0,4,0.578629,3,39.18,0,Picked
3,18,Normal,16.67,1,73.97,1,0.17,0,48,0.291569,1,376.38,1,Picked
4,14,Vibrate,124.38,0,124.38,1,0.2,0,-2,3.162769,1,290.27,1,Baseline
4,17,Vibrate,9.1,0,28.35,0,4.82,1,-33,0.017272,4,184.92,0,Picked
4,17,Vibrate,10.32,0,29.57,0,0.73,1,-33,0.017272,4,1.22,1,Picked
4,17,Vibrate,37.5,0,56.75,0,17.23,0,-38,0.012,1,27.18,1,Picked
1,9,Normal,57.38,0,57.38,1,0.15,0,2,7.284798,4,99.13,1,Baseline
1,9,Normal,11.65,0,11.65,1,0.17,0,-20,0.002326,3,13.73,0,Baseline
1,13,Vibrate,7.5,0,7.5,0,2.83,0,-26,0.017916,5,17.55,1,Picked
1,13,Vibrate,2.5,0,10.6,0,2.45,0,-5,0.114517,6,3.1,1,Picked
3,7,Vibrate,18.52,1,18.52,1,0.3,0,-1,0.00362,2,104.2,1,Baseline
3,7,Vibrate,27.22,1,27.22,0,1.82,0,-81,0.018183,1,8.7,0,Picked
3,8,Vibrate,25.67,1,25.67,1,0.27,0,-3,0.006693,4,13.98,0,Baseline
3,8,Vibrate,12.8,0,12.8,0,8.02,0,158,0.004996,5,15.8,1,Picked
3,8,Vibrate,14.83,0,14.83,0,0.42,0,158,0.004996,6,2.03,1,Picked
3,13,Normal,0.25,0,27.47,1,0.3,0,-178,5.635893,8,73.37,1,Baseline
3,17,Vibrate,5.47,0,43.27,0,0.37,1,-17,6.754513,6,107.85,0,Picked
3,19,Vibrate,27.03,0,27.03,0,5.42,0,-47,0.0011,6,137.07,1,Picked
4,11,Normal,14.03,0,35.47,0,7.15,0,-42,0.004377,9,99.78,0,Picked
0,10,Normal,46.1,0,46.1,1,0.13,0,0,0.000397,5,835.63,1,Baseline
1,8,Normal,22.15,0,22.15,0,2.58,0,-70,0.125846,2,0,1,Picked
1,12,Normal,40.7,0,40.7,1,0.28,0,-4,0.015877,1,245.1,1,Baseline
1,17,Normal,0.12,1,18.78,1,0.12,0,2,5.442351,6,330.3,0,Baseline
2,11,Normal,0.23,0,10.15,1,10.15,0,-52,0.053484,2,184.22,0,Baseline
2,13,Normal,53.82,0,53.82,0,5,1,60,0.032417,10,57.47,1,Picked
2,15,Normal,200.2,0,200.2,1,0.03,0,-1,3.720688,11,146.38,1,Picked
3,16,Vibrate,2.97,0,177.45,1,0.03,,-20,5.688021,7,250.9,1,Picked
4,9,Normal,17.62,0,17.62,0,0.02,0,0,0.002611,4,994.95,1,Picked
4,12,Normal,128.12,0,128.12,0,2.47,0,-155,0.025314,12,15.73,1,Picked
5,13,Normal,10,0,10,1,0.28,0,-81,0.000151,1,2.5,1,Baseline
0,16,Normal,83.98,0,28.55,1,0.28,1,85,6.636109,2,371.35,0,Baseline
1,11,Vibrate,13.68,0,13.68,0,0.85,1,1,0.01767,10,51.72,0,Picked
1,15,Vibrate,35.28,0,35.28,1,0.3,0,0,0.008558,1,241.38,1,Baseline
1,16,Vibrate,83.18,0,83.18,1,0.3,0,14,0.933694,2,47.9,0,Baseline
2,17,Normal,43.38,0,43.38,0,1.57,0,-28,0.210723,2,128.13,0,Picked
3,9,Normal,24.4,0,24.4,0,11.03,0,8,3.20797,4,17.92,1,Picked
3,9,Normal,36.48,0,36.48,0,0.12,0,1,0.004456,2,12.08,1,Picked
3,12,Normal,117.32,0,117.32,1,0.27,0,-2,3.756373,1,169.25,1,Baseline
3,16,Normal,19.67,0,19.67,1,0.3,0,-1,4.086961,11,6.88,0,Baseline
0,20,Normal,13.78,0,13.78,1,0.3,0,1,0.034197,14,47.55,0,Baseline
0,20,Normal,14.3,0,14.3,1,0.17,0,1,0.001006,15,0.52,0,Baseline
1,11,Normal,44.25,0,44.25,1,0.27,0,-113,0.020191,7,156.58,0,Baseline
1,16,Normal,37.03,0,37.03,1,0.32,0,-88,0.002365,2,268.03,0,Baseline
2,8,Vibrate,569.55,0,3.57,1,0.3,1,3,7.177128,3,840.8,0,Baseline
2,9,Vibrate,626,0,60.02,1,0.23,0,-2,4.736719,1,25.45,1,Baseline
2,13,Vibrate,110.87,0,110.87,1,0.32,0,0,0.028325,1,126.8,0,Baseline
2,14,Vibrate,150.78,0,36.13,1,0.13,1,3,3.591331,1,14.85,0,Baseline
2,14,Vibrate,168.07,0,53.42,1,0.32,0,0,0.003638,3,17.28,0,Baseline
2,15,Vibrate,221.5,0,106.85,1,0.33,0,-1,0.004202,6,26.82,0,Baseline
3,12,Normal,11.83,0,226.75,0,0.12,0,-46,0.305102,17,1055.83,1,Picked
3,12,Normal,18.17,0,233.08,1,3.13,0,-56,0.120356,18,6.33,1,Picked
3,14,Normal,174.93,0,389.85,1,0.35,0,-61,3.173436,2,156.77,1,Baseline
4,9,Normal,61.5,0,80.7,1,0.3,0,-1,0.006192,1,832.68,1,Baseline
4,15,Normal,11.13,0,11.13,0,1.37,0,-44,0.060025,1,32.23,0,Picked
4,21,Normal,75.57,0,75.57,1,0.07,0,0,0.007362,6,179.73,0,Baseline
0,15,Vibrate,77.68,1,16.32,0,0.37,0,44,0.347682,14,67.53,0,Picked
0,16,Vibrate,140.1,0,52.52,1,6.25,0,0,0.040824,2,62.42,1,Baseline
1,11,Normal,195.75,0,288.52,1,0.18,0,-3,5.53573,12,1136.38,1,Baseline
2,8,Normal,555.25,0,7.07,1,0.03,0,-24,0.012338,15,747.8,1,Picked
2,10,Normal,712.28,0,23.63,0,3.98,1,-32,0.109355,1,4.13,1,Picked
2,15,Normal,1013.7,0,240.75,1,0.22,0,0,0.010554,2,78.22,1,Baseline
2,16,Normal,1042.83,0,269.88,1,0.3,0,1,0.079713,11,29.13,0,Baseline
2,17,Normal,1153.63,0,8.47,0,8.38,0,0,4.194173,13,110.8,0,Picked
2,22,Normal,1435,0,154.7,0,3.67,0,-9,0.02201,25,127.02,1,Picked
5,19,Vibrate,69.95,0,69.95,1,0.32,1,-52,0.076604,26,506.73,0,Baseline
0,11,Normal,63.02,0,280,0,3.55,0,0,3.13546,14,1341.12,0,Picked
1,12,Normal,239.03,0,239.03,0,6.03,0,-1,0.044727,16,182.72,0,Picked
1,15,Vibrate,142.58,0,408.15,0,3.77,1,-59,3.3519,15,28.33,1,Picked
1,15,Vibrate,142.9,0,408.47,0,0.17,1,-59,3.3519,1,0.32,1,Picked
1,15,Vibrate,186.35,0,451.92,0,2.47,,-47,0.003551,17,37.33,1,Picked
1,16,Vibrate,220.82,0,486.38,1,2.05,0,-63,0.060466,6,31.87,1,Baseline
2,9,Normal,856.9,0,179.15,1,23.45,1,-110,0.033957,6,21.7,0,Picked
3,11,Normal,253.17,0,292.8,1,0.03,0,-17,0.028023,1,3.4,1,Picked
3,12,Normal,307.3,0,346.93,0,4.75,0,0,0.011286,17,52.9,1,Picked
3,15,Normal,510.78,0,550.42,0,0.5,0,-51,0.267252,8,203.48,1,Picked
3,17,Normal,637.02,0,676.65,0,14.48,0,0,7.318906,18,126.23,1,Picked
3,19,Normal,754.47,0,794.1,0,2.58,0,-53,0.157083,9,117.45,1,Picked
4,10,Normal,70.47,0,70.47,0,8.52,0,-5,0.272133,8,143.62,1,Picked
4,15,Normal,228.6,0,58.62,0,2.8,0,-56,0.127458,31,6.02,1,Picked
4,16,Normal,242.97,0,72.98,0,1.32,0,2,3.793346,20,14.37,1,Picked
0,9,Normal,9.23,0,9.23,1,0.2,0,-63,0.021481,9,1368.03,1,Picked
0,11,Normal,149.28,0,149.28,0,0.1,1,-30,0.009162,3,36.87,1,Picked
0,12,Normal,198.7,0,198.7,0,6.35,0,1,4.167477,21,49.42,1,Picked
1,15,Normal,234.6,0,457.88,1,0.25,1,38,0.002559,22,149.63,1,Baseline
2,16,Normal,456.2,0,456.2,1,0.28,0,-1,3.387579,11,466.58,1,Baseline
2,20,Normal,665.47,0,665.47,0,1.57,0,5,0.007667,36,131.57,0,Picked
3,11,Vibrate,193.8,0,193.8,0,0.85,0,0,0.206824,18,775.03,1,Picked
3,11,Vibrate,221.48,0,221.48,1,0.12,0,-2,0.004391,10,27.68,1,Baseline
3,16,Normal,32.1,1,32.1,1,1.1,,5,0.146227,13,42.83,1,Picked
3,16,Normal,51.48,1,51.48,1,2.88,0,-15,0.005806,6,19.38,1,Picked
3,16,Normal,67.03,1,67.03,0,5.18,0,-2,0.011593,11,15.55,1,Picked
3,17,Normal,102.08,0,31.4,0,6.23,1,-37,0.001463,19,35.05,1,Picked
3,17,Normal,107.47,0,36.78,1,0.3,0,-3,0.001862,14,5.38,1,Baseline
4,16,Normal,30.65,0,30.65,0,0.85,0,2,0.039131,38,67.68,1,Picked
1,9,Vibrate,562,0,153.75,1,0.27,1,175,0.022622,12,1.02,0,Baseline
1,20,Normal,82.62,0,62.22,0,2.63,0,-45,0.157912,41,433.85,1,Picked
2,19,Normal,1342.3,0,99.58,0,6.82,0,-114,3.536029,1,334.22,1,Picked
3,13,Normal,297.15,0,24.35,0,5.18,0,-2,0.003963,1,1042.03,1,Picked
3,15,Vibrate,25.33,0,38.2,1,0.32,0,-1,0.002774,9,142.25,1,Baseline
4,11,Normal,260.22,0,266.17,0,2.22,0,0,0.010753,24,34.02,0,Picked
4,12,Vibrate,50.32,0,325.67,1,0.32,0,0,0.006135,25,27.22,0,Baseline
4,14,Normal,86.52,0,428.08,0,7.72,0,1,0.01151,21,14.4,1,Picked
4,18,Normal,308.92,0,107.02,0,0.55,0,1,0.008184,15,96.35,1,Picked
0,13,Silent,228.75,0,389.43,0,8.7,0,0,7.672827,27,52.23,0,Picked
1,8,Silent,532.35,0,109.13,1,0.35,0,57,0.134,9,1011.75,0,Picked
1,9,Silent,621.27,0,198.05,0,3.95,0,-79,0.147767,10,88.92,1,Picked
1,14,Normal,56.98,0,463.28,0,3.98,1,16,0.010427,4,58.43,1,Picked
1,15,Normal,129.68,0,5.17,1,0.23,1,33,3.078429,5,3.4,1,Baseline
2,9,Normal,130.12,0,97.83,0,4.62,0,-30,0.001125,28,1097.65,0,Picked
2,16,Silent,131.25,0,70.93,0,2.75,0,-78,0.281955,29,42.87,1,Picked
3,6,Normal,12.95,0,39.37,0,0.17,0,177,0.069715,46,24.95,0,Picked
3,11,Normal,189.23,0,189.23,0,18.03,0,1,3.681066,30,277.92,1,Picked
3,17,Normal,211.62,0,584.72,1,0.02,0,1,7.301551,23,14.05,1,Picked
4,11,Normal,267.43,0,274.97,0,19.58,0,-8,0.160092,12,1005.82,0,Picked
4,16,Normal,88.37,0,174.98,0,18.83,0,2,5.070406,13,34.33,1,Picked
4,16,Normal,94.18,0,180.8,0,1.42,0,2,4.284182,47,5.82,1,Picked
4,17,Normal,8.17,0,8.17,1,0.05,0,-35,0.00523,48,26.5,1,Picked
1,9,Normal,78.45,0,184.88,1,15.65,1,-54,0.013422,6,57.67,0,Baseline
1,10,Normal,145.87,0,252.3,1,0.28,0,-1,0.006994,7,67.42,0,Baseline
1,15,Silent,122.5,0,189.93,1,0.27,0,0,0.002689,12,298.82,0,Baseline
1,17,Silent,193.03,0,20.67,1,0.3,0,-1,0.001139,2,24.78,0,Baseline
2,11,Normal,247.95,0,247.95,1,0.3,1,-112,0.000662,3,201.62,1,Baseline
3,12,Normal,387.25,0,393.27,0,0.38,0,-1,0.012188,3,20.57,1,Baseline
3,17,Normal,11.15,0,11.15,1,0.3,1,-146,0.001485,4,18.7,0,Baseline
3,17,Normal,22.65,0,22.65,0,0.03,1,-67,4.792527,14,11.5,0,Picked
4,16,Silent,348.67,0,43.37,0,1.78,0,-55,0.121606,7,1395.3,1,Picked
5,10,Silent,1426.33,0,104.05,1,0.08,0,-69,0.002083,52,1077.67,1,Baseline
5,19,Normal,130.77,0,130.77,1,0.32,0,6,0.002572,2,562.98,0,Baseline
1,17,Normal,144.22,0,98.25,0,0.05,0,-16,3.242663,55,209.27,1,Picked
0,9,Silent,770.93,0,162,0,1.08,0,1,6.515109,32,10.5,1,Picked
1,14,Normal,44.82,0,22.68,1,0.1,0,19,0.113481,15,311.47,1,Picked
1,17,Normal,204.37,1,28.17,0,1.13,,17,0.239471,1,82.4,1,Picked
2,9,Normal,137.4,0,90.53,1,0.12,0,-1,0.054091,33,898.83,0,Baseline
2,16,Normal,55.02,0,3.65,1,0.27,0,-13,0.006201,9,116.58,0,Picked
3,11,Normal,97.98,0,97.98,0,1.1,0,-45,0.021236,10,6.15,1,Picked
3,16,Vibrate,130.77,0,289.2,0,4.2,0,-59,0.061805,3,24.12,1,Picked
4,15,Silent,882.38,0,47.18,1,0.22,0,3,3.81112,20,162.03,0,Baseline
4,16,Normal,10.9,0,10.9,1,0.03,0,-31,0.000766,21,26.98,0,Picked
1,15,Silent,142.98,0,159.05,0,4.22,0,0,5.907842,29,5.27,1,Picked
1,15,Silent,149.22,0,165.28,1,4.75,0,0,0.030706,2,2.68,0,Baseline
1,16,Normal,25.67,0,25.67,1,12.43,0,-17,0.217866,61,38.95,0,Baseline
1,17,Normal,77.02,0,77.02,1,5.12,0,-83,0.044725,44,61.88,1,Baseline
2,9,Silent,28.72,0,28.72,0,2.98,0,1,0.035074,30,89.9,1,Picked
2,17,Normal,64.38,0,4.2,0,4.18,0,0,0.330238,22,331.9,0,Picked
3,8,Normal,34.07,0,34.07,1,2.18,0,-44,0.013594,2,913.28,0,Baseline
3,9,Normal,44.98,0,44.98,0,0.6,0,-22,0.395599,10,45.95,0,Picked
3,15,Normal,40.87,0,40.87,0,6.47,0,1,0.000214,32,208.65,1,Picked
3,15,Normal,56.78,0,56.78,0,6.35,0,0,0.005332,2,15.92,1,Picked
3,17,Normal,34.77,0,34.77,0,9.68,0,0,3.783061,47,127.83,1,Picked
4,12,Normal,1016.23,0,229.2,1,0.12,1,63,4.236133,1,37.33,1,Baseline
4,16,Normal,8.98,0,10.22,1,0.12,0,-60,0.527668,34,94.45,1,Picked
4,18,Normal,155.92,0,157.15,0,1.77,0,-22,0.28447,62,146.93,1,Picked
0,13,Silent,8.12,0,384.47,1,0.35,1,-176,0.00543,1,119.12,1,Baseline
1,15,Normal,21.38,0,9.48,1,0.07,1,70,4.065685,2,21.47,1,Baseline
1,16,Normal,59.23,0,47.33,0,7.65,1,70,4.065685,36,37.85,0,Picked
2,11,Normal,244.33,0,244.33,0,4.42,0,-47,4.275999,16,32.43,1,Picked
2,11,Normal,250.65,0,250.65,1,0.12,0,0,0.007247,2,6.32,1,Baseline
3,8,Silent,585.47,0,844.67,1,0.72,0,0,0.013249,14,768.35,1,Baseline
3,11,Normal,149.03,0,167.95,1,0.15,0,0,0.024304,38,49.35,0,Baseline
3,14,Silent,37.93,0,67.1,1,0.1,0,-32,0.003096,4,0.25,0,Baseline
3,18,Normal,207.92,0,13.47,1,1.77,0,-32,0.103451,41,166.78,1,Baseline
4,9,Silent,39.18,0,39.18,1,0.32,1,99,0.002556,42,722.1,1,Baseline
4,11,Normal,148.05,0,203,0,1.4,0,0,0.035292,50,163.82,0,Picked
4,14,Normal,140.95,0,140.95,0,15.83,0,-74,0.043287,22,162.07,1,Picked
